,image_name,eps,score
0,4a0bac33f8e81e60,0.00784313725490196,0.25472530801070337
1,4a0bac33f8e81e60,0.01568627450980392,0.3443923089576016
2,4a0bac33f8e81e60,0.03137254901960784,1.1671308007352394
3,4a0bac33f8e81e60,0.0392156862745098,2.422930067116708
4,8d17aa69b4fd7b45,0.00784313725490196,0.06276171099862637
5,8d17aa69b4fd7b45,0.01568627450980392,-0.6730767769904704
6,8d17aa69b4fd7b45,0.03137254901960784,-0.7927494562535996
7,8d17aa69b4fd7b45,0.0392156862745098,-0.035159787667947875
8,7a11ae4c1f5e790c,0.00784313725490196,0.072730515589313
9,7a11ae4c1f5e790c,0.01568627450980392,-0.056047028661688994
10,7a11ae4c1f5e790c,0.03137254901960784,0.3908305184005865
11,7a11ae4c1f5e790c,0.0392156862745098,1.4565398882033687
12,7506caf0a49c3951,0.00784313725490196,-0.000248664878459523
13,7506caf0a49c3951,0.01568627450980392,-0.24359593162288673
14,7506caf0a49c3951,0.03137254901960784,-0.7224775804496275
15,7506caf0a49c3951,0.0392156862745098,-1.0306209376371096
16,96fcb76927274db6,0.00784313725490196,0.25085319553461194
17,96fcb76927274db6,0.01568627450980392,0.5494358214017735
18,96fcb76927274db6,0.03137254901960784,1.006284993267029
19,96fcb76927274db6,0.0392156862745098,1.363771439444443
20,f348adf7ea1967f7,0.00784313725490196,0.4045751048744769
21,f348adf7ea1967f7,0.01568627450980392,1.2204533978334757
22,f348adf7ea1967f7,0.03137254901960784,3.994057183495494
23,f348adf7ea1967f7,0.0392156862745098,6.818130822040689
24,beb3e55c385feb12,0.00784313725490196,-0.08862350248937755
25,beb3e55c385feb12,0.01568627450980392,-0.08837038583893961
26,beb3e55c385feb12,0.03137254901960784,-0.0637420109757422
27,beb3e55c385feb12,0.0392156862745098,0.8348339772402888
28,7e5c847bafc4d50c,0.00784313725490196,-0.24203632786899132
29,7e5c847bafc4d50c,0.01568627450980392,-0.6642765623168387
30,7e5c847bafc4d50c,0.03137254901960784,1.3114614417661636
31,7e5c847bafc4d50c,0.0392156862745098,4.7408852778706665
32,24312de5c34473c0,0.00784313725490196,0.4663302349480142
33,24312de5c34473c0,0.01568627450980392,1.673823948078948
34,24312de5c34473c0,0.03137254901960784,5.757738892779182
35,24312de5c34473c0,0.0392156862745098,10.393243258748543
36,ed3f9b6a081a4802,0.00784313725490196,0.050717464282732355
37,ed3f9b6a081a4802,0.01568627450980392,0.3802776635096723
38,ed3f9b6a081a4802,0.03137254901960784,1.3689148741661046
39,ed3f9b6a081a4802,0.0392156862745098,2.376253776165228
40,a92babc0a6436d3b,0.00784313725490196,0.1257599631333215
41,a92babc0a6436d3b,0.01568627450980392,0.401221724587256
42,a92babc0a6436d3b,0.03137254901960784,1.4481512392213765
43,a92babc0a6436d3b,0.0392156862745098,2.6362831251980596
44,380053c506e32105,0.00784313725490196,0.27576286406524964
45,380053c506e32105,0.01568627450980392,0.8844092244507864
46,380053c506e32105,0.03137254901960784,4.0970711181932575
47,380053c506e32105,0.0392156862745098,6.226668876360801
48,f5b0ed0fbb3b5f74,0.00784313725490196,-0.14298182928569173
49,f5b0ed0fbb3b5f74,0.01568627450980392,-0.12619342740733983
50,f5b0ed0fbb3b5f74,0.03137254901960784,1.5603134731220523
51,f5b0ed0fbb3b5f74,0.0392156862745098,3.699548876406208
52,e8c99e0220ab46d2,0.00784313725490196,0.17476047764221847
53,e8c99e0220ab46d2,0.01568627450980392,0.4592602245736106
54,e8c99e0220ab46d2,0.03137254901960784,2.085188238028247
55,e8c99e0220ab46d2,0.0392156862745098,3.372293251343974
56,12fb008451be82d4,0.00784313725490196,0.2692201661644106
57,12fb008451be82d4,0.01568627450980392,0.5279287929115699
58,12fb008451be82d4,0.03137254901960784,2.103779325607194
59,12fb008451be82d4,0.0392156862745098,3.3386234486176276
60,0f9d8c86a9f38020,0.00784313725490196,0.17246390829880617
61,0f9d8c86a9f38020,0.01568627450980392,0.40799355673272997
62,0f9d8c86a9f38020,0.03137254901960784,3.186069673699178
63,0f9d8c86a9f38020,0.0392156862745098,6.000462347309971
64,74b2e35cda75fe27,0.00784313725490196,-0.017395069027443026
65,74b2e35cda75fe27,0.01568627450980392,0.6109750479901017
66,74b2e35cda75fe27,0.03137254901960784,5.418888589784322
67,74b2e35cda75fe27,0.0392156862745098,11.595546471865324
68,5973419efd52f783,0.00784313725490196,0.08820604536203205
69,5973419efd52f783,0.01568627450980392,0.17951189791753844
70,5973419efd52f783,0.03137254901960784,3.076515633168518
71,5973419efd52f783,0.0392156862745098,5.700138265167994
72,8da3593258ae27cb,0.00784313725490196,0.14029636672676035
73,8da3593258ae27cb,0.01568627450980392,0.365559315305801
74,8da3593258ae27cb,0.03137254901960784,0.6776884352056158
75,8da3593258ae27cb,0.0392156862745098,1.0885666378693288
76,59e9bdbb7a3fc4ba,0.00784313725490196,0.17074935251660026
77,59e9bdbb7a3fc4ba,0.01568627450980392,0.45763082996170484
78,59e9bdbb7a3fc4ba,0.03137254901960784,3.3004228727539155
79,59e9bdbb7a3fc4ba,0.0392156862745098,5.681568041996621
80,068c5d66662a837a,0.00784313725490196,-0.08867005415642101
81,068c5d66662a837a,0.01568627450980392,-0.4540133971888247
82,068c5d66662a837a,0.03137254901960784,-0.49356537561511865
83,068c5d66662a837a,0.0392156862745098,0.7031383404191428
84,dde33b51c8c152d2,0.00784313725490196,0.06224172530479134
85,dde33b51c8c152d2,0.01568627450980392,0.4775180755049075
86,dde33b51c8c152d2,0.03137254901960784,1.6586235493685442
87,dde33b51c8c152d2,0.0392156862745098,3.0886585106179805
88,b58e8d136aff5a50,0.00784313725490196,-0.057525557755509264
89,b58e8d136aff5a50,0.01568627450980392,0.005536523161937118
90,b58e8d136aff5a50,0.03137254901960784,-0.046493307390480076
91,b58e8d136aff5a50,0.0392156862745098,1.0343903742795644
92,54153d17b11b495c,0.00784313725490196,-0.09302784028695497
93,54153d17b11b495c,0.01568627450980392,-0.05667454901402168
94,54153d17b11b495c,0.03137254901960784,1.1933519951910463
95,54153d17b11b495c,0.0392156862745098,3.321633323966353
96,1e26772fc8c493bb,0.00784313725490196,-0.03274492488523182
97,1e26772fc8c493bb,0.01568627450980392,-0.30642096624942544
98,1e26772fc8c493bb,0.03137254901960784,2.3227872448686995
99,1e26772fc8c493bb,0.0392156862745098,6.318131030412084
100,2e9b377877f64b3d,0.00784313725490196,-0.12235998390398298
101,2e9b377877f64b3d,0.01568627450980392,-0.2655134063322928
102,2e9b377877f64b3d,0.03137254901960784,0.8454012261064701
103,2e9b377877f64b3d,0.0392156862745098,2.42192102001127
104,4b0c9bf2584b35d3,0.00784313725490196,0.02622616376519853
105,4b0c9bf2584b35d3,0.01568627450980392,-0.0040098829272888735
106,4b0c9bf2584b35d3,0.03137254901960784,-0.5541599869997944
107,4b0c9bf2584b35d3,0.0392156862745098,-0.322290889670466
108,5a8d5bc9bf40e832,0.00784313725490196,0.08034155738898852
109,5a8d5bc9bf40e832,0.01568627450980392,-0.07560856702897908
110,5a8d5bc9bf40e832,0.03137254901960784,2.110163630652586
111,5a8d5bc9bf40e832,0.0392156862745098,4.332589839538406
112,6d6078c60e59e9f4,0.00784313725490196,0.23125161300240696
113,6d6078c60e59e9f4,0.01568627450980392,0.4845454717683849
114,6d6078c60e59e9f4,0.03137254901960784,0.9056104877055214
115,6d6078c60e59e9f4,0.0392156862745098,1.19815468409631
116,be1c43056c5d0085,0.00784313725490196,-0.3347409471759581
117,be1c43056c5d0085,0.01568627450980392,-0.7180317185035234
118,be1c43056c5d0085,0.03137254901960784,3.3395912839866986
119,be1c43056c5d0085,0.0392156862745098,7.385638315824774
120,fafbad0b3093a886,0.00784313725490196,0.016798478859942165
121,fafbad0b3093a886,0.01568627450980392,0.012136576426886371
122,fafbad0b3093a886,0.03137254901960784,-0.19192475117859017
123,fafbad0b3093a886,0.0392156862745098,-0.004063819267378515
124,6217866896fbe2b7,0.00784313725490196,-0.27825001787060366
125,6217866896fbe2b7,0.01568627450980392,-0.6007747364126061
126,6217866896fbe2b7,0.03137254901960784,1.6029653021232615
127,6217866896fbe2b7,0.0392156862745098,4.132311912735176
128,0e71473957df4793,0.00784313725490196,0.09822224561353553
129,0e71473957df4793,0.01568627450980392,0.126303772440319
130,0e71473957df4793,0.03137254901960784,2.169101072747483
131,0e71473957df4793,0.0392156862745098,5.604233569270268
132,1e4bb9fd37654da6,0.00784313725490196,-0.40063402078519106
133,1e4bb9fd37654da6,0.01568627450980392,-0.896436534493525
134,1e4bb9fd37654da6,0.03137254901960784,1.0029954563093675
135,1e4bb9fd37654da6,0.0392156862745098,6.303843449675209
136,b19e2df06dbcccd9,0.00784313725490196,0.23554574228249597
137,b19e2df06dbcccd9,0.01568627450980392,1.0741598877265612
138,b19e2df06dbcccd9,0.03137254901960784,4.579281447731786
139,b19e2df06dbcccd9,0.0392156862745098,7.743815494424269
140,5adb3d985cf217a9,0.00784313725490196,-0.06835230165585605
141,5adb3d985cf217a9,0.01568627450980392,1.039121574495287
142,5adb3d985cf217a9,0.03137254901960784,7.231828151897757
143,5adb3d985cf217a9,0.0392156862745098,11.014116667565022
144,a4f718e554dd18dd,0.00784313725490196,0.07084195411439187
145,a4f718e554dd18dd,0.01568627450980392,0.09817814397993364
146,a4f718e554dd18dd,0.03137254901960784,0.7268499842856229
147,a4f718e554dd18dd,0.0392156862745098,1.8805768213166731
148,c755f3b0f89028fc,0.00784313725490196,0.31033772218433503
149,c755f3b0f89028fc,0.01568627450980392,0.049588442902125454
150,c755f3b0f89028fc,0.03137254901960784,0.10000329145668632
151,c755f3b0f89028fc,0.0392156862745098,0.98223319288134
152,05437214d1ba9580,0.00784313725490196,0.11710759381575633
153,05437214d1ba9580,0.01568627450980392,0.8245376061548426
154,05437214d1ba9580,0.03137254901960784,14.443795633363376
155,05437214d1ba9580,0.0392156862745098,23.102563553214864
156,87937b805302f958,0.00784313725490196,0.004617474436033438
157,87937b805302f958,0.01568627450980392,-0.06666914098360577
158,87937b805302f958,0.03137254901960784,1.0613051135409397
159,87937b805302f958,0.0392156862745098,2.8893236182712236
160,8c975de17f3247d1,0.00784313725490196,0.48516509582916667
161,8c975de17f3247d1,0.01568627450980392,1.794526862914312
162,8c975de17f3247d1,0.03137254901960784,15.70956432015018
163,8c975de17f3247d1,0.0392156862745098,24.56874111463644
164,e37b556e8889d2ec,0.00784313725490196,0.1509485131377538
165,e37b556e8889d2ec,0.01568627450980392,0.2676859184632895
166,e37b556e8889d2ec,0.03137254901960784,1.722139249842011
167,e37b556e8889d2ec,0.0392156862745098,3.260944982190166
168,686ea4ec999364ff,0.00784313725490196,0.07385776850313173
169,686ea4ec999364ff,0.01568627450980392,0.46789042474192194
170,686ea4ec999364ff,0.03137254901960784,1.4195124888982225
171,686ea4ec999364ff,0.0392156862745098,2.211883827603014
172,fc94d8ed9eca8c51,0.00784313725490196,0.1648061376512177
173,fc94d8ed9eca8c51,0.01568627450980392,0.5292005696127906
174,fc94d8ed9eca8c51,0.03137254901960784,1.206620934763521
175,fc94d8ed9eca8c51,0.0392156862745098,2.431206988611844
176,7069a117c92d27a4,0.00784313725490196,0.1933786416510531
177,7069a117c92d27a4,0.01568627450980392,0.7838970130328694
178,7069a117c92d27a4,0.03137254901960784,3.8879843986331153
179,7069a117c92d27a4,0.0392156862745098,6.257830391156416
180,2842a69bf5b14526,0.00784313725490196,-0.0019171087945998467
181,2842a69bf5b14526,0.01568627450980392,0.08936277130765351
182,2842a69bf5b14526,0.03137254901960784,0.5206636218302135
183,2842a69bf5b14526,0.0392156862745098,1.2543549182607903
184,9db1070b1b9f03d2,0.00784313725490196,-0.03957363321657486
185,9db1070b1b9f03d2,0.01568627450980392,-1.236511388929812
186,9db1070b1b9f03d2,0.03137254901960784,-2.3361236578892717
187,9db1070b1b9f03d2,0.0392156862745098,0.25459516330897164
188,5292f5b36a0789fa,0.00784313725490196,0.33830789902401837
189,5292f5b36a0789fa,0.01568627450980392,1.2140845214568101
190,5292f5b36a0789fa,0.03137254901960784,5.797251356409745
191,5292f5b36a0789fa,0.0392156862745098,10.228283649909779
192,f0add7f552d2d895,0.00784313725490196,0.2565910645374617
193,f0add7f552d2d895,0.01568627450980392,0.7694786650278276
194,f0add7f552d2d895,0.03137254901960784,4.002381248171667
195,f0add7f552d2d895,0.0392156862745098,6.182389971593734
196,1f3f949ccbc81c93,0.00784313725490196,0.0034751908876157643
197,1f3f949ccbc81c93,0.01568627450980392,-0.1681421498300869
198,1f3f949ccbc81c93,0.03137254901960784,2.001532075468429
199,1f3f949ccbc81c93,0.0392156862745098,4.819720574443279
200,b11fa0f292c0178f,0.00784313725490196,-0.0751426050732937
201,b11fa0f292c0178f,0.01568627450980392,-0.4404829807690158
202,b11fa0f292c0178f,0.03137254901960784,1.1431908602847536
203,b11fa0f292c0178f,0.0392156862745098,2.8873216232140897
204,604b54a3b7424d9b,0.00784313725490196,0.25895504759843785
205,604b54a3b7424d9b,0.01568627450980392,0.44723859801847227
206,604b54a3b7424d9b,0.03137254901960784,2.3582352777493223
207,604b54a3b7424d9b,0.0392156862745098,3.816252148932623
208,40a7f086461190f3,0.00784313725490196,0.5323982696175443
209,40a7f086461190f3,0.01568627450980392,1.0707827861457526
210,40a7f086461190f3,0.03137254901960784,2.4470309934114045
211,40a7f086461190f3,0.0392156862745098,3.556344766231524
212,ed3cb7f5154ae02d,0.00784313725490196,0.03739681256942137
213,ed3cb7f5154ae02d,0.01568627450980392,0.2835960848361446
214,ed3cb7f5154ae02d,0.03137254901960784,1.3054424306914691
215,ed3cb7f5154ae02d,0.0392156862745098,2.184377303291017
216,3e1e47f5af2a3f16,0.00784313725490196,0.3313330713954613
217,3e1e47f5af2a3f16,0.01568627450980392,0.876553890244784
218,3e1e47f5af2a3f16,0.03137254901960784,1.8879392947541649
219,3e1e47f5af2a3f16,0.0392156862745098,2.5256760870677466
220,48762c2cd2ed47e1,0.00784313725490196,0.29045356222792856
221,48762c2cd2ed47e1,0.01568627450980392,0.5500447377985199
222,48762c2cd2ed47e1,0.03137254901960784,2.2756768582109
223,48762c2cd2ed47e1,0.0392156862745098,4.368382070684845
224,8d86fae18afef4e0,0.00784313725490196,0.23896941926570509
225,8d86fae18afef4e0,0.01568627450980392,0.480284238254836
226,8d86fae18afef4e0,0.03137254901960784,1.1142775563299923
227,8d86fae18afef4e0,0.0392156862745098,1.3068955916624603
228,93a0857ff81c25ce,0.00784313725490196,0.2482753990055943
229,93a0857ff81c25ce,0.01568627450980392,0.8160317362972862
230,93a0857ff81c25ce,0.03137254901960784,2.7132758607312835
231,93a0857ff81c25ce,0.0392156862745098,3.6751328156643823
232,8090736c8299ab28,0.00784313725490196,0.7602998668042877
233,8090736c8299ab28,0.01568627450980392,1.4481880175429986
234,8090736c8299ab28,0.03137254901960784,3.085511186565905
235,8090736c8299ab28,0.0392156862745098,4.134412629226526
236,acd99e9b7128395a,0.00784313725490196,0.10285873714959706
237,acd99e9b7128395a,0.01568627450980392,0.3168439476561183
238,acd99e9b7128395a,0.03137254901960784,1.698174205092841
239,acd99e9b7128395a,0.0392156862745098,3.3791569467729325
240,a64ae1acd9d09a87,0.00784313725490196,0.20210526872232432
241,a64ae1acd9d09a87,0.01568627450980392,0.4146128618403754
242,a64ae1acd9d09a87,0.03137254901960784,2.4419012794124795
243,a64ae1acd9d09a87,0.0392156862745098,4.786864771700142
244,cbaff3255afbe83f,0.00784313725490196,0.10055955737368495
245,cbaff3255afbe83f,0.01568627450980392,-0.039873065838113717
246,cbaff3255afbe83f,0.03137254901960784,0.3331592126084593
247,cbaff3255afbe83f,0.0392156862745098,0.7427049449260927
248,1c924877ccc60129,0.00784313725490196,0.08251801552229235
249,1c924877ccc60129,0.01568627450980392,0.2202306089518893
250,1c924877ccc60129,0.03137254901960784,0.9859299777259312
251,1c924877ccc60129,0.0392156862745098,2.3080393915093134
252,95185508805329aa,0.00784313725490196,0.034048479092717084
253,95185508805329aa,0.01568627450980392,0.5949740350342666
254,95185508805329aa,0.03137254901960784,2.178585177527941
255,95185508805329aa,0.0392156862745098,3.114283662465165
256,5d6b9cadb6f9e1cd,0.00784313725490196,0.2677534842441993
257,5d6b9cadb6f9e1cd,0.01568627450980392,1.1888213461559356
258,5d6b9cadb6f9e1cd,0.03137254901960784,6.955389189113516
259,5d6b9cadb6f9e1cd,0.0392156862745098,10.64875308253648
260,16bbe588e0ecc6ab,0.00784313725490196,-0.2130920081106784
261,16bbe588e0ecc6ab,0.01568627450980392,-1.3728362450192115
262,16bbe588e0ecc6ab,0.03137254901960784,-0.4764998373777374
263,16bbe588e0ecc6ab,0.0392156862745098,9.048237502816153
264,a97274c7e80a1764,0.00784313725490196,0.013607442551369458
265,a97274c7e80a1764,0.01568627450980392,-0.23344908630653258
266,a97274c7e80a1764,0.03137254901960784,-0.044017833905623714
267,a97274c7e80a1764,0.0392156862745098,0.3773173734744309
268,0c7ac4a8c9dfa802,0.00784313725490196,0.10348908443956717
269,0c7ac4a8c9dfa802,0.01568627450980392,0.16051691032187115
270,0c7ac4a8c9dfa802,0.03137254901960784,1.0769409483442054
271,0c7ac4a8c9dfa802,0.0392156862745098,5.103981542483769
272,16ff75228179469c,0.00784313725490196,0.3241588877176186
273,16ff75228179469c,0.01568627450980392,0.2754871088162531
274,16ff75228179469c,0.03137254901960784,1.8394027670156636
275,16ff75228179469c,0.0392156862745098,3.8908604889456964
276,4ca02fd28a5e9703,0.00784313725490196,0.15441011892906437
277,4ca02fd28a5e9703,0.01568627450980392,0.14335874173131088
278,4ca02fd28a5e9703,0.03137254901960784,0.6377428861070737
279,4ca02fd28a5e9703,0.0392156862745098,0.8643973040534055
280,408bae58c26a8076,0.00784313725490196,-0.04452886111004127
281,408bae58c26a8076,0.01568627450980392,-0.22876535783993907
282,408bae58c26a8076,0.03137254901960784,1.747578349684234
283,408bae58c26a8076,0.0392156862745098,4.164865953879022
284,3df888fc3b1df464,0.00784313725490196,-0.09495242714029804
285,3df888fc3b1df464,0.01568627450980392,-0.36347614071065987
286,3df888fc3b1df464,0.03137254901960784,0.8598788687121277
287,3df888fc3b1df464,0.0392156862745098,2.570627728365355
288,5d23b04cc45bc37b,0.00784313725490196,0.04218752148449166
289,5d23b04cc45bc37b,0.01568627450980392,0.08621457605374051
290,5d23b04cc45bc37b,0.03137254901960784,0.7063049728785316
291,5d23b04cc45bc37b,0.0392156862745098,1.238651186487097
292,24726d9054e9d78f,0.00784313725490196,-0.058926513694799
293,24726d9054e9d78f,0.01568627450980392,0.2845126979910562
294,24726d9054e9d78f,0.03137254901960784,1.5315823344197583
295,24726d9054e9d78f,0.0392156862745098,3.4012497064146814
296,0bd5123017590e39,0.00784313725490196,0.17047868350112905
297,0bd5123017590e39,0.01568627450980392,-0.01937515026572884
298,0bd5123017590e39,0.03137254901960784,0.7833548151773686
299,0bd5123017590e39,0.0392156862745098,2.253989209610547
300,0134ba03294509a1,0.00784313725490196,0.05706730116126167
301,0134ba03294509a1,0.01568627450980392,-0.008371004062709061
302,0134ba03294509a1,0.03137254901960784,-0.0238332329550743
303,0134ba03294509a1,0.0392156862745098,0.38386325212560823
304,5fc906f27c8975d2,0.00784313725490196,0.03345343126630206
305,5fc906f27c8975d2,0.01568627450980392,0.8924465598576514
306,5fc906f27c8975d2,0.03137254901960784,5.489867636391949
307,5fc906f27c8975d2,0.0392156862745098,8.414823970084184
308,84640859ee739095,0.00784313725490196,0.26818567056139403
309,84640859ee739095,0.01568627450980392,0.4776121005227152
310,84640859ee739095,0.03137254901960784,1.2594940631745517
311,84640859ee739095,0.0392156862745098,1.8269978525371005
312,f6515f31b750a573,0.00784313725490196,0.4360857205766805
313,f6515f31b750a573,0.01568627450980392,1.1610294843786018
314,f6515f31b750a573,0.03137254901960784,3.5665386258791947
315,f6515f31b750a573,0.0392156862745098,5.116106885595855
316,cfab8f880da31ad8,0.00784313725490196,0.05177263969395326
317,cfab8f880da31ad8,0.01568627450980392,0.23382814034507374
318,cfab8f880da31ad8,0.03137254901960784,1.6765968428042328
319,cfab8f880da31ad8,0.0392156862745098,3.3525905418005637
320,c25da85d5d62b000,0.00784313725490196,-0.023826752862103395
321,c25da85d5d62b000,0.01568627450980392,-0.022475536645783008
322,c25da85d5d62b000,0.03137254901960784,1.691503473873907
323,c25da85d5d62b000,0.0392156862745098,3.9439774050340586
324,c9302f3b2b0452e4,0.00784313725490196,0.25689443448053495
325,c9302f3b2b0452e4,0.01568627450980392,0.45590618111355674
326,c9302f3b2b0452e4,0.03137254901960784,1.8391449315305186
327,c9302f3b2b0452e4,0.0392156862745098,3.231636152313019
328,9fe19d5c6dab83a3,0.00784313725490196,0.2807759245051839
329,9fe19d5c6dab83a3,0.01568627450980392,0.3964292337248059
330,9fe19d5c6dab83a3,0.03137254901960784,2.2870546102095797
